2021-02-08 |-| 1358795767264124929 |-| 607924500 |-| imjamin18 |-|  |-|  |-|  |-| When life gives you an "AND", be an #andolanjivi not an #AndhBhakt .  #ModiVsAndolanjeevis #ModiAgainstFarmers #ModiAganistIndia |-| https://twitter.com/imjamin18/status/1358795767264124929
2021-02-08 |-| 1358791802837372929 |-| 1169208265890119681 |-| Parmind05493967 |-|  |-|  |-|  |-| @PCMohanMP @narendramodi @satyakumar_y @annamalai_k @khushsundar @KarunaGopal1 @The_NehaJoshi @SureshNakhua @amritabhinder @Sunil_Deodhar MSP was where? MSP is where? MSP will be where? #ModiAgainstFarmers |-| https://twitter.com/Parmind05493967/status/1358791802837372929
2021-02-08 |-| 1358791457323110402 |-| 1169208265890119681 |-| Parmind05493967 |-|  |-|  |-|  |-| Worst prime minister of India PM of India will be nominate for the biggest lier of world.#ModiAgainstFarmers |-| https://twitter.com/Parmind05493967/status/1358791457323110402
2021-02-08 |-| 1358789055031353346 |-| 1144788851887525888 |-| HarmanG37493657 |-|  |-|  |-|  |-| #Modi #ModiAgainstFarmers |-| https://twitter.com/HarmanG37493657/status/1358789055031353346
2021-02-08 |-| 1358785914948886528 |-| 1354803971072778241 |-| AmrinderRamana |-|  |-|  |-|  |-| #FarmersProtests #ModiAgainstFarmers #BJPdestroysDemocracy |-| https://twitter.com/AmrinderRamana/status/1358785914948886528
2021-02-08 |-| 1358785531107106817 |-| 1218155123232272386 |-| 007Rafatkhan |-|  |-|  |-|  |-| 11000 से ज़्यादा ट्विटर अकाउंट को ब्लॉक करने का आदेश भारत सरकार की तरफ से दिया गया है, सिर्फ किसान आंदोलन के लिए आवाज़ उठाने पर ये कार्यवाही की जा रही है, #ModiAgainstFarmers   @Fh_9s  @farah17khan  @mandeeppunia1  @defence17ER  @KalamkhorKadir  @zeba_kh_an  @Asli_Arunima |-| https://twitter.com/007Rafatkhan/status/1358785531107106817
2021-02-08 |-| 1358785447120433153 |-| 1026034308757250048 |-| JoonSheetal |-|  |-|  |-|  |-| Hindi Version: Sadi ka Jhootlayak @narendramodi #ModiAgainstFarmers #ModiPropaganda #ModiWhereAreMissingFarmers #Modiinrajyasabha |-| https://twitter.com/JoonSheetal/status/1358785447120433153
2021-02-08 |-| 1358784840221425668 |-| 1310038923159068672 |-| Dharmin40754876 |-|  |-|  |-|  |-| उतराखंड में खालसा एड के खालिसतानी आंतकवादी मदद करने पहुँच गए अब गोदी मीडिया कहाँ है #khalsaaidindia #BJPGoonsAttackingFarmers #FarmersProtests #ModiAgainstFarmers  https://t.co/wI37UTYExa |-| https://twitter.com/Dharmin40754876/status/1358784840221425668
2021-02-08 |-| 1358783290660974593 |-| 1334458444435349504 |-| Upkarkang1 |-|  |-|  |-|  |-| @i_am_ravish @BuntyPannu7 #ModiAgainstFarmers  https://t.co/Y3BnHLYJfU |-| https://twitter.com/Upkarkang1/status/1358783290660974593
2021-02-08 |-| 1358782390139637761 |-| 1334458444435349504 |-| Upkarkang1 |-|  |-|  |-|  |-| @PCMohanMP @narendramodi @satyakumar_y @annamalai_k @khushsundar @KarunaGopal1 @The_NehaJoshi @SureshNakhua @amritabhinder @Sunil_Deodhar Eh photo dasdi ah ke modi da kina k sath ah kisaana nu.... Hun tak 200 upar kisaan marr chukke ne ohne barre te ek lafaj ni nikleya #ModiWhereAreMissingFarmers  #ModiGlobalDisaster  #ModiAgainstFarmers  https://t.co/Dl4TcOkCu2 |-| https://twitter.com/Upkarkang1/status/1358782390139637761
